"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2012-01-01","2012-11-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2012-01-01","2012-12-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2012-01-01","2012-12-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2012-01-01","2012-12-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2012-01-01","2012-12-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2012-01-01","2012-12-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-06-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-07-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-07-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-07-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-07-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-08-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-08-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-08-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-08-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-08-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-09-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-09-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-09-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-09-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-10-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-10-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-10-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-10-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-10-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-11-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-11-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-11-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-11-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-12-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-12-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-12-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2015-12-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2015-01-01","2016-01-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-10-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-10-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-10-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-11-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-11-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-11-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-11-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-12-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-12-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-12-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-12-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","DELAWARE","US-DE","NA","NA","2017-01-01","2017-12-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","NA","NA","2006-01-01","2006-09-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","NA","NA","2006-01-01","2006-09-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","NA","NA","2006-01-01","2006-10-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","NA","NA","2006-01-01","2006-10-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","NA","NA","2006-01-01","2006-10-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","NA","NA","2006-01-01","2006-10-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","NA","NA","2006-01-01","2006-11-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
